Site;Type;Season;Site #;Moment;2378-TCDD_A;12378-PeCDD_A;123478-HxCDD_A;123678-HxCDD_A;123789-HxCDD_A;1234678-HpCDD_A;OCDD_A;2378-TCDF_A;12378-PeCDF_A;23478-PeCDF_A;123478-HxCDF_A;123678-HxCDF_A;234678-HxCDF_A;123789-HxCDF_A;1234678-HpCDF_A;1234789-HpCDF_A;OCDF_A;2378-TCDD_C;12378-PeCDD_C;123478-HxCDD_C;123678-HxCDD_C;123789-HxCDD_C;1234678-HpCDD_C;OCDD_C;2378-TCDF_C;12378-PeCDF_C;23478-PeCDF_C;123478-HxCDF_C;123678-HxCDF_C;234678-HxCDF_C;123789-HxCDF_C;1234678-HpCDF_C;1234789-HpCDF_C;OCDF_C
Hyslop Farms, OR ;Rural;Summer;29;20;0.00350192678362577;0.0237403660905604;0.0165245664745772;0.02655828516431;0.0207261560719283;0.180587668588062;0.608399566441613;0.00443400770878421;0.00462789017424059;0.00774686897752543;0.0096531791929582;0.00952312138675177;0.00888367052141759;0.0;0.0440582851854354;0.0018725915241681;0.029161849714042;0.0869357249936403;0.140674615915183;0.0531827483537777;0.085475319354029;0.0667051655733492;0.401273714700985;0.385504337861256;0.0273795360026372;0.0420961540631054;0.0704669682525723;0.037784764490196;0.0372756883113132;0.0347727304912275;0.0;0.560301392260971;0.0238142640756778;0.0459129406049997
Hyslop Farms, OR ;Rural;Summer;29;24;0.00110496477040204;0.00658848151441134;0.00645423346275152;0.0175658417881378;0.00991714485194264;0.1818854623372;0.69865442137919;0.00272282595863063;0.0024680988758311;0.00456443390156059;0.00382090620716247;0.0050601190350294;0.00489489065527144;0.000347668043873659;0.0271903947247278;0.0014147679759175;0.0253453445179602;0.0293875309467417;0.0528466508090264;0.0299515982259692;0.0815162697128328;0.0460216290390425;0.476916411728917;0.479254968700344;0.019316711048124;0.0162349424866612;0.030024454288141;0.0301802659031581;0.0399684602811099;0.0386633676759851;0.00274613231554044;0.489556863968698;0.0254725751702176;0.0506430978712698
Hyslop Farms, OR ;Rural;Winter;29;10;0.000666123430380561;0.00557706002471309;0.00987252896699009;0.0178166207519972;0.0185235502257979;0.24600202824983;0.646726068006161;0.00165883589395539;0.00155583581980275;0.00303751721489443;0.00335791498628188;0.00288062502518115;0.00365185918723105;0.0012815910865877;0.0156750071883318;0.00236801673238336;0.0193488172094811;0.0360509922669133;0.0833606750161121;0.045769925270895;0.0825994436810861;0.0858768318048217;0.437607757316338;0.428307598903278;0.0338105644741687;0.0471136146703663;0.0919816948521496;0.0992006252009345;0.0851003687213181;0.107884421136052;0.0378611839670833;0.461033236898119;0.0696480968743845;0.114297968678959
Hyslop Farms, OR ;Rural;Winter;29;14;0.000740103477362371;0.00521369414639848;0.00950389026447744;0.0160715788210635;0.0152995358475987;0.234345437699972;0.676953074718085;0.00171872290092843;0.00134540852477533;0.00245281625702165;0.00254777616926709;0.00243203840976945;0.0029918382554025;0.000432728715163315;0.0136076009130764;0.00184922838640911;0.012494526493229;0.0687389356211366;0.106891513659299;0.0436194032493921;0.0737627074747062;0.0702193107341848;0.433547356977221;0.452839323998341;0.0272203381554633;0.0506104256768783;0.0922679413643245;0.0817578178746713;0.0780438076816359;0.0960077145497583;0.0138862102213791;0.484083592399902;0.0657853743785621;0.0773694267108784
Hyslop Farms, OR ;Rural;Winter;29;18;0.000809076062277655;0.00607782741280454;0.00955700458614947;0.014797535843801;0.0150136897459533;0.231371436458785;0.663015166801842;0.00177996733718065;0.00153619377013076;0.00287514710497213;0.00324921343959292;0.002892259288751;0.00439182698111142;0.000525974494105046;0.0201074164810818;0.00247706366907445;0.0195232005223875;0.0389980609476623;0.0966505303838027;0.0409163703928581;0.063352638583435;0.0642780575306164;0.409809077358844;0.429190505409786;0.0332343049392295;0.0483246449068555;0.0904446207270618;0.0796488181016412;0.0708987077258219;0.107658002422964;0.0128933502171911;0.53618918766;0.0660539735551183;0.106587927554557
Jasper, NY;Rural;Fall;12;9;0.00125939676592149;0.0045123188662557;0.0123757553673454;0.00696409004815172;0.0114842022096167;0.181177006055063;0.575840468031829;0.00950626347305409;0.00677237494513025;0.0126609900314569;0.011481084891533;0.0104991294907979;0.0158609177095049;0.00446400042481091;0.0621640115008383;0.00803800635093497;0.0649399838377554;0.0451800491418916;0.0758309977560239;0.0711769293600305;0.0400527103761354;0.0660493218528711;0.430473361826065;0.457752953168191;0.024721633345137;0.0387434461573833;0.0724310732286961;0.100677929031882;0.0920671368391874;0.139084795785779;0.039144934665438;0.629536091387962;0.0814010386162253;0.0775813911884451
Jasper, NY;Rural;Fall;12;13;0.000846165873801118;0.0053328517212567;0.00776850507012028;0.0167711413946997;0.0181883856189356;0.210821558494447;0.586270038970782;0.00672668424239879;0.00577516569986993;0.0120570275642639;0.0116749151101803;0.0102585070169391;0.0146440208602518;0.000721582163360697;0.0512674511228158;0.00705695649471513;0.0338190425811624;0.0281807802711927;0.105737827217651;0.0398227243677232;0.0859718227721896;0.0932368661227531;0.512441187967066;0.46046443815448;0.0375623899867663;0.0545460288788546;0.113877766957976;0.109405607013247;0.0961324494992882;0.137229091279085;0.00676194506318687;0.597402470885086;0.0822323551208336;0.0661425022928584
Jasper, NY;Rural;Fall;12;17;0.000564834829012591;0.00473213364979558;0.00581648516427159;0.0117899418681427;0.0127810299550043;0.203317550787956;0.623986827545742;0.00407600575108507;0.00389079246864372;0.00726141146922444;0.00823805029589478;0.0079004629672276;0.0115344526249555;0.00125511553166723;0.0488568990975953;0.00571731067555487;0.038280695318227;0.0121508399719699;0.0997135225418981;0.0409461633766578;0.0829973553271712;0.0899742930445695;0.496589571033701;0.491556905833244;0.0215022468932937;0.0443167706400783;0.0827086793238884;0.0957232473981836;0.0918006013569712;0.134026283230081;0.0145840010968318;0.623218639281981;0.072930019002107;0.0797359690700968
Jasper, NY;Rural;Fall;12;21;0.000776381315988871;0.00531729913139265;0.00683093840319392;0.0126655352765004;0.0131454484734532;0.202313842342801;0.632782940166688;0.00395058980701212;0.00418967699650933;0.007517770698558;0.00842804084099446;0.00761514439176667;0.0113544680609574;0.0009363523816398;0.0418133068073228;0.00564245771108377;0.0347198071941371;0.0255069980271864;0.0789273316097435;0.0432849634712709;0.0802565034887564;0.0832975242055835;0.472209595709403;0.480529761088721;0.0254854232847062;0.0475748570937813;0.0853662148527675;0.102881400922664;0.0929583444164799;0.138604404378409;0.0114300875610148;0.587881529028255;0.0793311249443747;0.0805856001266057
Jasper, NY;Rural;Fall;12;25;0.000862063840237937;0.00557220230482826;0.0078224861923714;0.0126158584082106;0.0130676987647889;0.179536685271338;0.624253125708201;0.00653533570054064;0.00568218976106263;0.010398273495532;0.0115635459967818;0.0105379872903385;0.0144915904205453;0.00100475026863109;0.0459316532159193;0.00697379920597908;0.0431507541546946;0.0138948780609828;0.0644147007669197;0.0415000906818291;0.0669300341470003;0.0693271512924414;0.478388118854787;0.467049647386479;0.0250120879471163;0.0403070207820248;0.0737608991437842;0.0870937769413651;0.0793695216615308;0.109147085501614;0.0075675312574782;0.583130484249032;0.088536654426988;0.0656835551259067
Jasper, NY;Rural;Fall;12;29;0.000604345465557639;0.00482277954283684;0.00722304114242382;0.0123591215940451;0.0138622811378017;0.188158595307584;0.642010056452663;0.00553155864558357;0.00434341203576274;0.00791469997696137;0.00927918534989326;0.00764762379178512;0.0109689558187995;0.00163156155810814;0.0416193719163237;0.00555381499481206;0.0364695952690581;0.0251747253947591;0.0783522932689233;0.0457696438470788;0.0783150175207731;0.087839963538177;0.449146897149162;0.49222352461824;0.0369557011947445;0.0408159982032339;0.0743761764665417;0.0979984450482216;0.08076735312948;0.115844287349789;0.0172310919187416;0.557850291395387;0.0744412318244722;0.078962683462988
Jasper, NY;Rural;Spring;12;15;0.0012130947048494;0.00688819520420418;0.00640827423095611;0.0135958953491909;0.0118776943091345;0.178431260071602;0.616134579330371;0.00864557346395011;0.0074674584200465;0.0110745612508931;0.0103777663664855;0.011511107445708;0.0124555583387289;0.00102000696940092;0.0570266447128737;0.00553658103232262;0.0403357487992826;0.0454140693836798;0.147607339890428;0.0400861239044423;0.0850473506465692;0.0742993680693367;0.454542214172739;0.496112013614781;0.0326739322355034;0.0536538287470134;0.0795709302121605;0.0742056186795705;0.0823095085715495;0.0890627501029273;0.00729350088919972;0.679759164527219;0.0659961973182556;0.0603955417670074
Jasper, NY;Rural;Spring;12;19;0.00119743505314722;0.00685346123729857;0.00801248299436146;0.0137122208568263;0.0140208517937613;0.207104604679338;0.611605847861581;0.00739124733025908;0.00500697399791744;0.0081356704488372;0.00983115370686378;0.00896751692404222;0.010792810620265;0.00122127778504645;0.0493451858165051;0.00578583662234759;0.0310154222716028;0.0336046987530283;0.100442615351403;0.0431904836678157;0.0739143473231713;0.0755779913459363;0.454214805961383;0.450721576269605;0.0280863529480045;0.0505895421541854;0.0822013142659018;0.0888000861358449;0.0809992701796163;0.0974862708186805;0.0110312152308434;0.723499708695816;0.0848320062345354;0.0542167000927408
Jasper, NY;Rural;Spring;12;23;0.00109644054832646;0.00616266350302081;0.00657093996208809;0.0122174803972336;0.0122405903845693;0.163721427060111;0.627623625599843;0.00916952973936896;0.00772900714455109;0.0128748311675627;0.0135732663668556;0.0125127746868906;0.0143898192812665;0.00104765279521565;0.0495272723629871;0.00691502200485586;0.0426276569952545;0.0187182184824261;0.0664488620612718;0.0372229010419027;0.0692092861038859;0.0693401989986379;0.459720389572773;0.478515800881398;0.0255456437950585;0.0369148505675663;0.0614920467460412;0.0941205797579471;0.0867668530241581;0.0997827712769368;0.00726469854828127;0.606502735802319;0.0846802087815475;0.0509400324500357
Jasper, NY;Rural;Summer;12;7;0.00370827239043172;0.0237371442105559;0.0143824447128123;0.032635470332626;0.022749926486058;0.175375314585592;0.509875996305885;0.0145161105564358;0.0120051022161961;0.0169220957259982;0.0167865203734551;0.017733638347998;0.0178806707775499;0.00385339530323368;0.0787654622426725;0.00603787707792354;0.0330345583545768;0.0814187490035503;0.239177280902397;0.0489071854459422;0.110976195740313;0.0773606223248001;0.434848276803729;0.377114586667369;0.0308001474830869;0.0427190139364317;0.0602156674832216;0.0535276101643971;0.0565477096604903;0.0570165557581619;0.0122874209194051;0.646171439113491;0.0495331787505019;0.0270584352756045
Jasper, NY;Rural;Summer;12;8;0.00286651924965391;0.0162335169723037;0.0162940696267147;0.0286057211452488;0.0254613084796347;0.205268080658793;0.568746181636842;0.0084795337432604;0.00648562144916553;0.0104950719885373;0.0095197417882226;0.00953812384339034;0.0111946713657854;0.00315738823632337;0.0431210566465243;0.00470796862239774;0.0298254245472026;0.0364508854843365;0.107532966121658;0.0412503490244699;0.0724187393555461;0.0644582897622238;0.418500114700992;0.337767460366624;0.0246001919789728;0.0433178059503828;0.0700971364730595;0.0763579909726801;0.0765054337115467;0.0897926261139019;0.0253254581699574;0.630209074057296;0.0688063970819052;0.0415779826500856
Jasper, NY;Rural;Summer;12;12;0.00175476810477412;0.00786184967098934;0.00601242180267633;0.0118192385305425;0.0133185270506622;0.123418011411764;0.482509318389878;0.0139109139637721;0.0134162403576128;0.0191253437785283;0.0227845034816361;0.0217167820535109;0.0270238359396241;0.00232069099382564;0.134734433572559;0.0123515724728992;0.0859215484247455;0.028809678996411;0.168967252189592;0.0427294165269427;0.0839976273750511;0.0946528551306521;0.507080067876882;0.495366088905755;0.0425854778708447;0.0970218466649085;0.138308208710731;0.109838615477256;0.104691387078129;0.13027541841696;0.011187493548753;0.705212967171711;0.064649316747666;0.0905054754594005
Jasper, NY;Rural;Summer;12;16;0.00275838506748953;0.0169311635872565;0.0137919253472417;0.0305130596186159;0.0191854782966284;0.175268067427693;0.503213448616249;0.0133886690607476;0.011630023546652;0.0159930326266587;0.0172756116750976;0.0167911440465996;0.0191014665604815;0.00108375128954092;0.0945776030242389;0.00800351729379011;0.0404936529150192;0.0612486008591476;0.361084567587495;0.0541863791269354;0.119881175049122;0.0753768291618991;0.458422143697457;0.408453937771393;0.0301663217469737;0.0452973833599721;0.062290719109236;0.0555845887642995;0.0540258055266275;0.0614593094315651;0.00348698910839412;0.687953230867823;0.0582172248450648;0.0340470018178382
Jasper, NY;Rural;Summer;12;20;0.00228863465716314;0.0180913712170676;0.0127657374206407;0.0271452208039569;0.0199609217645358;0.171413565269183;0.513119509714044;0.0112690084564395;0.0111982539984624;0.0169892344380467;0.0180587153177148;0.0183417331566579;0.0193050823423257;0.00127902293803281;0.0891288493404832;0.00743193964937563;0.0422131995158704;0.0301996552931398;0.123054141606084;0.0487108397304526;0.103579327731694;0.0761658515216118;0.482367536389649;0.379146776503985;0.0261581999394762;0.0375408250858957;0.0569544036480655;0.0613099032756989;0.0622707576900701;0.0655413583033971;0.00434232287505348;0.613126661539059;0.0511250888988167;0.0348516132814478
Jasper, NY;Rural;Summer;12;24;0.00317318742026757;0.0177012401155919;0.01020565685088;0.017958525580784;0.0152312996400088;0.147561791382063;0.588223186613321;0.0178213066627686;0.0101541997545953;0.0147681857896776;0.0180785921279607;0.0166892506094307;0.0156772611032694;0.0;0.0446304523013486;0.00902214370125737;0.0531037203467758;0.0405346187140448;0.154213986856394;0.0537585833179559;0.0945970365071575;0.0802312974757286;0.462900188380685;0.45601904185258;0.0347236147264438;0.0309817877259095;0.0450596608586042;0.0730625259560709;0.0674476639114513;0.0633578261056176;0.0;0.572371315317228;0.115706115241716;0.043545528705276
Jasper, NY;Rural;Winter;12;14;0.000746795700502209;0.00463600701941212;0.00746306228115259;0.0133066687175613;0.014243659579782;0.191753781169556;0.623833131736367;0.00629881617435441;0.00487445021814275;0.00924264567205332;0.00916712700580965;0.00835460209269124;0.0119529266978353;0.000544014095881901;0.0423317087368351;0.0055240505987742;0.0457265525032894;0.0266806565055256;0.0926249318529032;0.0439822636844188;0.0784205451125622;0.0839425383131491;0.450525475144591;0.480914619074071;0.0308629497220323;0.0402459442391868;0.0763119912386242;0.0943654267211762;0.0860013820101765;0.123042151340692;0.00560002302441063;0.615164971223033;0.0802755789697795;0.0851690643827892
Jasper, NY;Rural;Winter;12;18;0.000805638450164841;0.00547757660830908;0.00742793551132256;0.0127793124295208;0.0139673741936005;0.185709860501525;0.598969241732334;0.00575929511697718;0.00543168581227744;0.00906343255411603;0.0125243635522124;0.0111973546494468;0.0146264170383916;0.00152586902436322;0.0607402950459531;0.00751461812968931;0.0464797296497958;0.0240423023038642;0.12425898609287;0.0430300479161949;0.0740305870103597;0.080913031608569;0.429414434893276;0.467340546944624;0.0301682692309239;0.058438708617771;0.0975121375595044;0.131281818292998;0.117371958449039;0.153315784543202;0.0159943344953429;0.821959634184548;0.101690529561027;0.0930283585639292
Jasper, NY;Rural;Winter;12;26;0.000991468030614292;0.006157794082004;0.00831812515323509;0.0129765668458438;0.0132049933047252;0.185307318631212;0.573622576354451;0.00989766980484175;0.00742385987041198;0.0115938577569421;0.0139558845329841;0.0124856929687122;0.0155402893227664;0.0011761532498454;0.0601709310284692;0.00781267086157669;0.0593641482013647;0.0202783300646286;0.0823047940858174;0.0458908700968041;0.0715913661377777;0.0728515886949151;0.46805219672146;0.450075504536769;0.0327461589766705;0.0446872622958287;0.0697881926179527;0.0983761006076205;0.0880126074949154;0.109544691508071;0.00829079447908201;0.602047267110228;0.078170589363467;0.0771409624695073
Lake Dubay, WI;Rural;Fall;5;3;0.000819288444740269;0.00678265332559748;0.00915901751890866;0.0167017937398587;0.0151109769889604;0.220514526468068;0.626399241536595;0.00160150931559358;0.00350573715777456;0.00672206209766173;0.00694137858056201;0.00642956091544653;0.00911434633879466;0.00276200953740303;0.0341572948206273;0.00496063946262354;0.0283179637507844;0.0288956304426273;0.100740777339983;0.0469128620427651;0.0855472701048036;0.0773990416931713;0.474222473929796;0.453151546974251;0.0158922908247398;0.0452145346030825;0.0866964337713593;0.0960884409710179;0.0890034273917137;0.126168500968546;0.0382340751647423;0.589918787225303;0.0856734829564327;0.0840875864976661
Lake Dubay, WI;Rural;Fall;5;9;0.000765924164677739;0.00528007579771927;0.0164592619927111;0.00835585428040492;0.0164023502386182;0.219134432523899;0.616177564723186;0.00291585326307542;0.00297212913526494;0.00695944957738371;0.00710411354381542;0.00617031558979906;0.00918091580333687;0.00265132486772082;0.038047894902535;0.00489695474381083;0.0365255848520412;0.038652846434469;0.113601849703526;0.0879589905278219;0.0446540378194037;0.0876548517127648;0.45432558719282;0.455777871752158;0.0295377539586753;0.0426590244196954;0.0998891084329636;0.103887891828924;0.0902323808016017;0.134258269097888;0.0387719803973158;0.573985073521092;0.073874755380184;0.107560033843465
Lake Dubay, WI;Rural;Fall;5;13;0.00139140056757214;0.0075421873403829;0.0104032418871178;0.0184362291298269;0.0170005536062523;0.235657745614408;0.609965091476058;0.00538198132764123;0.00471648411465157;0.00833982298942595;0.00726692753440037;0.00653827844597206;0.00884297869556579;0.000459910399575817;0.0319809336274068;0.00436125481417854;0.0217149784295645;0.0517666287616112;0.0789533250160552;0.0462655994312541;0.081990133575535;0.0756053556949776;0.48835748740083;0.423651174054796;0.0289496809842947;0.0443235990394971;0.0783742638070994;0.104457951395666;0.093984035052998;0.127112790708535;0.00661095049287789;0.559186245399911;0.0762564887312371;0.0492634119922645
Lake Dubay, WI;Rural;Fall;5;17;0.000833673318004894;0.00498658362410602;0.00740517006313499;0.0125350463240645;0.0132251049955322;0.205343172983876;0.678087465167729;0.00185282204418172;0.00206180388413098;0.00417448470252452;0.00541452948612067;0.00433001355998083;0.00661722158511548;0.000766052075157884;0.0253228672817915;0.0039674348979292;0.0230765540066196;0.0540128929928852;0.0948478612472638;0.040418082960163;0.0684174080967744;0.0721838102716025;0.454776904724965;0.491070212621839;0.0215640494297357;0.0475730535881942;0.0963200166537661;0.106131182292986;0.084873387363281;0.129705369990725;0.0150155267679134;0.634380671978606;0.0993909571365743;0.0948587145789311
Lake Dubay, WI;Rural;Fall;5;25;0.000787787487912074;0.00547916800838095;0.00817712416058699;0.0146742109993873;0.0163683860825031;0.217957156277696;0.647980734945957;0.00313701218909226;0.00257307259134501;0.00526317443088358;0.00658034254276917;0.00545796136638728;0.00782446555445433;0.000545874680084404;0.0261446481569166;0.00408110048362749;0.0269677800420168;0.0233017377660304;0.0751651240586145;0.0392867924493089;0.070501886796459;0.0786415094261323;0.449392712418488;0.447553995305976;0.0297841876882793;0.0395685625575529;0.0809367941737194;0.0957255972773414;0.0793980873059855;0.113824110782678;0.0079409513182679;0.56846437612993;0.0887355693763699;0.0864201881116523
Lake Dubay, WI;Rural;Fall;5;29;0.00108309486298004;0.00637172515535771;0.00945862752948392;0.0159566499638178;0.0172398522010003;0.220063443913308;0.630119550457492;0.0028775003853308;0.00329411738962222;0.00680474440401722;0.00749910607724557;0.00651278445603726;0.00865054362479731;0.00162218195737183;0.0309543153747626;0.00457403918413333;0.0269177230632424;0.0250562849399167;0.066074749390456;0.039292373890137;0.0662860076113579;0.0716165972685642;0.401496259425796;0.404282837316713;0.0223142738376001;0.0334876637587615;0.0691763424351359;0.087449392704268;0.0759475915699339;0.100876661665808;0.0189167649539494;0.512840022797471;0.0757810447773618;0.0672352338676035
Lake Dubay, WI;Rural;Spring;5;5;0.000665875543487601;0.000909871366964958;0.00741167041876601;0.0149389178072653;0.0142131134652339;0.209247108818664;0.645161581821768;0.0043367522864041;0.00356005602774708;0.00628967012864195;0.00716434521845751;0.00639525896593386;0.00832439553924842;0.00295268240896639;0.0355025814579997;0.00430773913765539;0.0286183795867963;0.0255507090465849;0.0404773491725599;0.0360492284768488;0.0726606056129292;0.0691304045817108;0.447690523040491;0.472060715578337;0.0244124466516456;0.0465847206989851;0.0823027851100862;0.0926002200925458;0.0826596666878378;0.107594041823374;0.0381638562347982;0.633204109221193;0.0768304165893753;0.0687741243732858
Lake Dubay, WI;Rural;Spring;5;6;0.000809185877531925;0.00356539746887518;0.00570662779329418;0.0129992599040219;0.0118502159591911;0.193847946498931;0.616678067909592;0.00335749894331971;0.00330894778940326;0.00635646629665802;0.00862841126215126;0.0080725628086248;0.0103905691241671;0.00318445765420381;0.0534952783946165;0.00689239632936187;0.050856709986057;0.106417812650196;0.124989089667659;0.0332864969707876;0.0758240840459523;0.0691217636608981;0.452666050408257;0.492364255531251;0.0249953660822406;0.0442623769724792;0.0850277264381603;0.0949640681923707;0.0888464146821751;0.114358331433884;0.0350480574745031;0.678506296061738;0.0874195713110909;0.118370078906321
Lake Dubay, WI;Rural;Spring;5;15;0.000863332706689373;0.0039321926981726;0.00579008468147066;0.0120429156930577;0.0105856100843413;0.186670373213632;0.639232255522682;0.003951186016979;0.0034844108015379;0.00558173372054351;0.0076882655239894;0.00709141484644597;0.00956572638199366;0.000935277098581601;0.0512134716722671;0.00671845511721988;0.0446532942203963;0.0355863443691545;0.0875235398822216;0.0374126511318604;0.0778153391912632;0.0683989542278635;0.438624179839767;0.496004094447317;0.0329872039409944;0.0490830374190711;0.0786269072945726;0.098625969978017;0.0909694996309558;0.122710257602926;0.0119978440856412;0.664592793951581;0.0871848111755591;0.114367633954276
Lake Dubay, WI;Rural;Spring;5;19;0.00100109202965532;0.00631173497142958;0.00758487125723813;0.0141046854035222;0.0143983082401904;0.214133508230836;0.657086290426671;0.00235900131197081;0.00273508515428615;0.00468948807084714;0.00546631699215944;0.00476578376922156;0.00665082695998762;0.00115599541726399;0.0289777224226333;0.00439047058968273;0.0241888187524043;0.0618188739864313;0.151157210901974;0.0391090977717348;0.072726550231094;0.0742405277051762;0.425962860791135;0.465463280173831;0.0252547337073321;0.0688404391328738;0.118031578504819;0.103185917990252;0.0899621763383871;0.12554553390244;0.0218213558587986;0.600664547372043;0.0910078435785635;0.0935570889978466
Lake Dubay, WI;Rural;Spring;5;20;0.000720748319265918;0.00426888633199608;0.00478400631254697;0.00935294216165665;0.00899414169062447;0.158433489722507;0.690035208630538;0.00426259158791658;0.00413669668567928;0.00560966704804984;0.00832689870463735;0.00860281836543144;0.00881159408134803;0.000548691951269048;0.0464940367646877;0.00456788672911117;0.0320496949127337;0.0256161676444637;0.0661013369402515;0.0367578896566299;0.0718632864344995;0.0691064447287606;0.452289676226529;0.546262352110441;0.0272891521762669;0.0323475122050352;0.0438656220387545;0.0764025258858141;0.0789341958116757;0.0808497939959989;0.00503446150807921;0.605051539139296;0.0594443306794515;0.0638485975825498
Lake Dubay, WI;Rural;Spring;5;23;0.000728322149114139;0.00516259928867841;0.00647275774107433;0.0176768713911252;0.0160778483294123;0.197352028772321;0.660426643417157;0.00380726296035856;0.00277090982837176;0.00446439572658034;0.00583342231942559;0.00570336479378382;0.00696013120786043;0.000417553110576292;0.0300693001372259;0.00403862845360867;0.0320379603733258;0.0218122181418383;0.088165154769655;0.0332010814299454;0.0906709736344945;0.0824690144381228;0.472639344166538;0.483870676486436;0.0271568771086188;0.0327439211873408;0.0527558927841933;0.0732357086306065;0.0716029012438688;0.0873809769390826;0.00524217110805375;0.528998073505306;0.0710500963378857;0.0814486882409999
Lake Dubay, WI;Rural;Spring;5;27;0.000529072921995523;0.00290504718640312;0.0045056141191361;0.0085331210570329;0.00833653891673758;0.16267536159566;0.743250376455256;0.00223157133440588;0.00212721291381867;0.00323147061674624;0.00480898161909344;0.00439761528993669;0.00484417225035834;0.000474466770792071;0.0222926574155081;0.00258226416467219;0.0222744553724471;0.0205408461728832;0.0615281811439534;0.0399965529492872;0.0757489254862627;0.0740038563846252;0.474541592924754;0.584464411105348;0.0241123406924856;0.032346157382422;0.0491373742924054;0.0845133498190794;0.0772839717025608;0.085131792218326;0.00833830930404731;0.540625643651727;0.0626232306038815;0.0799157132366801
Lake Dubay, WI;Rural;Summer;5;1;0.00104948736644319;0.00407236977693465;0.00522451355108843;0.0115603076496239;0.0103593273291267;0.178014186477706;0.693224776733429;0.00328101843002192;0.00324713184927429;0.00469528488147203;0.00590224518246066;0.00531321666277583;0.00666070661409346;0.00158569268612364;0.0301191910635596;0.00336274489164527;0.0323277988542206;0.0691852825676233;0.227606951849727;0.046689349257141;0.103309760056196;0.0925770881841961;0.497284023423333;0.579542595129098;0.0404681122895848;0.0815376529747833;0.11790174438675;0.0716489419441576;0.0644985662979943;0.0808561092850585;0.019249150060212;0.545379076440464;0.0608904369124726;0.111156422958025
Lake Dubay, WI;Rural;Summer;5;2;0.000573343850414587;0.00422431830552249;0.005026086003232;0.00985572749823328;0.00926563256650629;0.16371060828737;0.708218994540018;0.00250047969063169;0.00341112942003553;0.00620399162976324;0.00702479464570792;0.00649256708837588;0.00766971130154498;0.00247230741521453;0.0344447929998793;0.00407203574382286;0.0248334790137275;0.0276614502735668;0.141062801899398;0.0430394272759397;0.0843966590780421;0.0793435525685966;0.488212988007312;0.584822890950854;0.0228549158318165;0.0440836408595416;0.0801771217754722;0.0992117686215226;0.0916950738375282;0.108319981069863;0.0349166066212915;0.601041639070996;0.0710546594903779;0.0730969905063311
Lake Dubay, WI;Rural;Summer;5;7;0.000706690691851973;0.0031525970439306;0.00568103661801267;0.0115744243305691;0.0114231134281607;0.186494126395196;0.66861278853148;0.00555121874202394;0.00345177996507208;0.00491932377700893;0.00640664117352779;0.00626564692214558;0.00870123662319798;0.00205645272066403;0.0402521389725991;0.00384811136383749;0.0309026727007215;0.0286560919864991;0.181337157473428;0.0312952877133938;0.0637603599303641;0.0629268292662541;0.411313764167873;0.49688817559081;0.0367190032467441;0.0455628687919866;0.0649341806445295;0.0765933828914026;0.0749077528726297;0.104025983390969;0.0245855302904617;0.616231014002065;0.058911790236655;0.0759639464488881
Lake Dubay, WI;Rural;Summer;5;8;0.000644755752664772;0.00400353244651651;0.00600248621066817;0.0115577917704509;0.00917282829126243;0.178070007653278;0.667999302561429;0.00297136075121147;0.00360838224555766;0.00714785929694801;0.00795433132280532;0.00651857205832068;0.00943298055649395;0.00290878358515952;0.0423246643971226;0.00534507440437241;0.0343372866957381;0.0278308901855194;0.103536685183533;0.036537087042508;0.0703521889289169;0.0558349347155815;0.392732421106187;0.495720626874972;0.016230499207964;0.0420987006094146;0.0833934899527059;0.0903745835941846;0.0740619432975356;0.107174526085057;0.0330486743141697;0.575597628534342;0.0726907630649878;0.0738961948604992
Lake Dubay, WI;Rural;Summer;5;12;0.00112854721698967;0.00282895491694217;0.00431882691851299;0.00927589944855539;0.00848401967461588;0.160296381151678;0.696914893334397;0.00490775786265925;0.00288206302057938;0.00466213287794755;0.0060770845184002;0.00581628578867224;0.00687180936463063;0.000957842597315837;0.0346264840614261;0.00403621593522378;0.0459148013114532;0.0682887638388142;0.102950819644912;0.0415408612927698;0.0892207211885192;0.0816039844054908;0.443132720916721;0.577576152007632;0.0257401217722322;0.0396736292313662;0.064177545704698;0.0825422179071642;0.0789999098293452;0.0933365965660705;0.013009931349321;0.621174228885015;0.0724068119861194;0.104686739812261
Lake Dubay, WI;Rural;Summer;5;16;0.000499861395111064;0.00234816894335716;0.00459312167065037;0.0101940759784199;0.00956371979346491;0.192406825227937;0.68545963658102;0.00318864385663046;0.00266371566631223;0.00492857437715087;0.00561496222299073;0.00560316608204962;0.00717131532801763;0.000808772788786759;0.0383647307213493;0.00496101376044623;0.0216296956063058;0.0739932336211076;0.267512178684553;0.0408540663914227;0.0906724199105753;0.0850656419332029;0.448139021700164;0.551559360486085;0.0232955218734737;0.0472825304693;0.0874851137848631;0.081658035531847;0.0814864850106051;0.104291978932217;0.0117619308022278;0.652665245175076;0.0843973410316872;0.0631731717681113
